state_name,district_name,market_center_name,Variety,group_name,Arrival(Tonnes),MIN,MAX,MODAL(Per Q),date_arrival
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,305,1100,1220,1150,18-Oct-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,280,1100,1210,1150,17-Oct-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,290,1100,1210,1160,16-Oct-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,283,1100,1200,1150,15-Oct-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,290,1100,1210,1160,14-Oct-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,320,1100,1200,1150,13-Oct-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,280,1100,1210,1150,12-Oct-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,270,1100,1200,1150,11-Oct-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,250,1100,1200,1150,10-Oct-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,260,1000,1200,1100,09-Oct-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,280,1010,1140,1070,08-Oct-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,270,1000,1100,1050,07-Oct-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,250,990,1200,1050,06-Oct-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,250,990,1100,1050,05-Oct-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,270,980,1100,1030,04-Oct-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,270,980,1100,1030,03-Oct-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,290,980,1080,1030,01-Oct-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,280,960,1080,1020,29-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,290,1000,1100,1040,28-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,280,1000,1100,1040,27-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,270,1000,1100,1050,26-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,270,1000,1100,1050,25-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,260,1000,1100,1050,24-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,250,1000,1100,1050,23-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,240,1000,1100,1050,22-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,240,1000,1100,1050,21-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,230,1000,1100,1050,20-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,220,1000,1100,1050,19-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,230,1000,1100,1050,18-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,170,1000,1100,1050,17-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,200,900,1100,1000,16-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,200,1000,1200,1100,15-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,190,1000,1200,1100,14-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,180,1000,1200,1100,13-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,200,1000,1200,1100,12-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,210,1000,1200,1100,11-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,180,1000,1200,1100,10-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,180,1000,1200,1100,09-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,170,1000,1200,1100,08-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,150,1000,1200,1100,07-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,170,1000,1200,1100,06-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,160,1000,1200,1100,05-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,180,1000,1200,1100,04-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,160,1000,1200,1100,03-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,180,1000,1200,1100,02-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,190,1000,1200,1100,01-Sep-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,170,1000,1200,1100,30-Aug-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,160,1000,1200,1100,29-Aug-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,140,1000,1200,1100,27-Aug-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,160,1000,1200,1100,26-Aug-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,210,1000,1140,1070,25-Aug-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,160,1000,1200,1100,24-Aug-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,210,1000,1140,1070,23-Aug-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,200,1000,1170,1080,21-Aug-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,160,1000,1200,1100,20-Aug-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,170,1000,1200,1100,19-Aug-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,180,1000,1200,1100,18-Aug-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,170,1000,1200,1100,17-Aug-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,180,1000,1200,1100,16-Aug-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,170,1000,1200,1100,14-Aug-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,180,1000,1200,1100,13-Aug-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,160,1000,1200,1100,12-Aug-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,180,1000,1200,1100,11-Aug-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,150,1000,1200,1100,10-Aug-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,160,1000,1200,1100,09-Aug-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,160,1000,1200,1100,08-Aug-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,150,1000,1200,1100,07-Aug-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,160,1000,1210,1100,06-Aug-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,150,1000,1200,1100,05-Aug-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,168,1100,1230,1140,04-Aug-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,167,1100,1230,1150,03-Aug-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,168,1100,1230,1140,02-Aug-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,165,1100,1230,1150,01-Aug-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,16.7,1120,1230,1150,30-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,16.8,1120,1230,1140,29-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,168,1020,1230,1130,28-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,153,1010,1220,1120,27-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,157,1010,1220,1120,26-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,160,1000,1200,1100,25-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,148,1000,1200,1100,24-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,142,1000,1200,1100,23-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,140,1000,1200,1100,22-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,109,1000,1200,1100,21-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,138,1000,1150,1085,20-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,135,1000,1200,1080,19-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,117,1000,1150,1070,18-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,100,1000,1150,1050,17-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,141,900,1150,1000,16-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,124,1000,1200,1100,15-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,157,1000,1200,1100,13-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,150,1050,1250,1120,12-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,145,1000,1200,1100,11-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,130,1000,1200,1100,10-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,128,1000,1150,1075,09-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,150,900,1100,1000,08-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,200,950,1100,1000,07-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,170,970,1130,1040,06-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,140,1000,1100,1050,05-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,160,975,1125,1020,04-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,140,950,1100,1000,03-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,180,1000,1100,1050,02-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,160,1000,1200,1100,01-Jul-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,140,1000,1200,1100,29-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,150,1050,1250,1150,28-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,133,1060,1220,1140,27-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,115,1075,1250,1125,26-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,140,1000,1200,1100,25-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,133,1000,1200,1100,24-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,118,1000,1200,1100,23-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,135,1050,1250,1140,22-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,130,1060,1210,1125,21-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,100,1000,1200,1100,20-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,110,1000,1200,1100,19-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,115,1000,1200,1100,18-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,139,1000,1200,1080,17-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,131,1000,1200,1080,16-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,130,1000,1150,1070,15-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,125,1000,1150,1075,14-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,127,1000,1100,1040,13-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,150,980,1100,1025,12-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,190,1000,1150,1050,11-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,120,1070,1200,1120,10-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,127,1000,1200,1100,09-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,122,1070,1250,1130,08-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,110,1050,1200,1130,07-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,137,1050,1200,1125,06-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,94,1000,1200,1100,05-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,119,1050,1200,1150,04-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,190,1000,1200,1100,03-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,165,1000,1200,1100,02-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,135,1050,1200,1100,01-Jun-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,100,1000,1150,1050,30-May-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,110,1000,1150,1060,29-May-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,165,900,1100,1000,28-May-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,160,1010,1120,1050,27-May-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,170,1000,1100,1040,26-May-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,169,1000,1120,1040,25-May-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,155,975,1150,1040,24-May-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,140,1000,1150,1075,23-May-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,160,1000,1100,1050,22-May-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,140,1000,1200,1100,21-May-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,120,1000,1200,1100,20-May-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,170,1050,1200,1150,19-May-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,170,950,1100,1040,18-May-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,150,950,1100,1050,17-May-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,130,1000,1200,1080,15-May-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,120,1100,1200,1150,13-May-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,143,1050,1250,1150,12-May-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,145,1040,1200,1130,11-May-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,137,1050,1200,1125,10-May-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,110,1000,1175,1100,08-May-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,122,1000,1200,1100,07-May-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,170,900,1200,1000,06-May-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,158,900,1100,1000,05-May-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,200,900,1200,1000,04-May-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,188,900,1100,1000,30-Apr-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,190,900,1200,1000,29-Apr-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,190,900,1100,1000,28-Apr-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,170,950,1150,1000,27-Apr-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,160,900,1100,1000,26-Apr-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,180,900,1100,975,23-Apr-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,175,900,1200,1000,22-Apr-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,180,900,1100,1000,21-Apr-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,100,900,1050,950,20-Apr-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,120,900,1020,950,17-Apr-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,124,900,1050,950,16-Apr-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,130,870,1040,930,15-Apr-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,150,900,1050,920,14-Apr-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,159,850,1050,925,13-Apr-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,118,875,1000,910,12-Apr-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,122.5,800,1000,900,11-Apr-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,105,800,1000,900,10-Apr-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,157,780,925,875,09-Apr-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,140,800,900,850,08-Apr-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,164,750,900,825,07-Apr-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,147,800,950,850,06-Apr-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,169,750,900,815,05-Apr-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,165,700,900,800,04-Apr-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,165,750,900,825,03-Apr-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,147,750,900,825,02-Apr-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,130,700,900,800,01-Apr-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,90,700,800,750,28-Mar-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,200,700,800,750,27-Mar-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,196,680,850,730,26-Mar-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,213,675,820,725,25-Mar-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,220,600,800,700,24-Mar-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,230,600,800,700,23-Mar-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,220,500,700,600,22-Mar-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,190,580,700,630,21-Mar-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,230,600,750,650,20-Mar-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,220,575,700,640,19-Mar-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,190,600,700,650,18-Mar-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,220,600,720,640,17-Mar-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,200,600,700,650,16-Mar-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,230,600,750,675,15-Mar-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,226,640,750,690,14-Mar-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,220,600,800,700,13-Mar-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,216,650,820,740,12-Mar-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,220,700,800,750,11-Mar-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,226,700,850,775,10-Mar-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,230,700,850,765,09-Mar-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,260,700,820,760,08-Mar-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,140,700,800,750,07-Mar-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,240,700,850,750,06-Mar-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,246,700,850,750,05-Mar-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,215,700,850,750,04-Mar-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,250,650,850,740,03-Mar-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,200,650,800,730,02-Mar-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,210,650,800,725,01-Mar-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,250,675,800,715,27-Feb-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,260,600,800,700,26-Feb-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,247,600,800,700,25-Feb-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,213,650,800,715,24-Feb-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,250,600,800,700,23-Feb-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,220,600,800,700,22-Feb-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,208,600,800,700,21-Feb-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,210,600,750,675,20-Feb-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,220,600,700,650,19-Feb-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,320,500,700,600,18-Feb-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,280,500,675,600,17-Feb-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,270,600,700,640,16-Feb-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,280,550,700,640,15-Feb-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,250,600,720,650,14-Feb-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,190,600,750,650,13-Feb-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,250,600,725,675,12-Feb-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,240,600,750,680,11-Feb-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,200,600,800,700,10-Feb-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,215,600,800,700,09-Feb-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,257,650,810,715,08-Feb-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,180,600,800,700,07-Feb-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,236,650,750,690,06-Feb-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,200,650,850,725,05-Feb-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,246,600,800,700,04-Feb-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,270,600,800,700,03-Feb-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,260,600,800,700,01-Feb-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,270,675,825,725,30-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,190,640,800,715,29-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,220,600,800,700,28-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,200,600,800,700,27-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,228,600,800,700,25-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,218,600,800,690,24-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,250,600,800,700,23-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,200,700,850,750,22-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,230,620,820,720,21-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,220,600,800,700,20-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,218,600,800,700,19-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,255,625,800,710,18-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,197,600,800,700,17-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,240,600,800,700,16-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,209,600,800,750,15-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,280,700,800,750,14-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,250,700,900,800,13-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,216,800,1000,900,12-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,206,850,1100,925,11-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,200,800,1000,900,10-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,230,800,1000,900,09-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,220,800,950,850,08-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,260,700,900,800,07-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,180,900,1050,950,06-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,157,900,1100,1000,05-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,149,900,1050,975,04-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,181,900,1050,950,03-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,164,1000,1200,1050,02-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,166,1000,1200,1100,01-Jan-21
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,234,1000,1150,1050,30-Dec-20
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,245,1000,1150,1040,29-Dec-20
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,230,1000,1150,1050,28-Dec-20
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,185,1000,1200,1100,27-Dec-20
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,160,1000,1240,1140,26-Dec-20
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,130,1000,1200,1150,25-Dec-20
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,150,1000,1250,1150,24-Dec-20
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,215,950,1150,1050,23-Dec-20
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,210,900,1100,1000,22-Dec-20
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,190,1000,1200,1100,21-Dec-20
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,210,1100,1300,1200,20-Dec-20
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,170,1150,1350,1250,19-Dec-20
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,190,1200,1400,1300,18-Dec-20
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,240,1200,1400,1300,17-Dec-20
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,216,1200,1450,1400,16-Dec-20
Uttar Pradesh,Lucknow,Lucknow,Desi,Vegetables,215,1450,1750,1630,15-Dec-20
